10³		10⁴		10⁵		10⁶		10⁷
0.000024	0.000039	0.000043	0.000291	0.015591	
0.000067	0.000022	0.000069	0.000506	0.011360	
0.000067	0.000056	0.000121	0.000218	0.024522	
0.000068	0.000036	0.000170	0.002866	0.001368	
0.000039	0.000141	0.000101	0.000271	0.008931	
0.000074	0.000028	0.000037	0.000378	0.006195	
0.000072	0.000170	0.000042	0.001610	0.011631	
0.000070	0.000173	0.000038	0.000248	0.003232	
0.000019	0.000024	0.000255	0.000362	0.001421	
0.000032	0.000174	0.000160	0.000779	0.008444	
0.000013	0.000026	0.000856	0.004854	0.002918	
0.000028	0.000088	0.000212	0.001067	0.005196	
0.000058	0.000027	0.000660	0.000353	0.001571	
0.000098	0.000030	0.000127	0.007586	0.009260	
0.000020	0.000170	0.000616	0.002454	0.001922	
0.000089	0.000133	0.000147	0.002098	0.001682	
0.000065	0.000038	0.000050	0.001283	0.001904	
0.000105	0.000111	0.000171	0.007254	0.006461	
0.000096	0.000048	0.000170	0.007003	0.008812	
0.000078	0.000029	0.000064	0.002350	0.013248	
0.000018	0.000110	0.000140	0.000311	0.006585	
0.000025	0.000151	0.000176	0.000176	0.004598	
0.000078	0.000066	0.000163	0.001359	0.012476	
0.000124	0.000141	0.000160	0.000418	0.010769	
0.000015	0.000123	0.000047	0.003967	0.004110	
0.000049	0.000047	0.000053	0.005698	0.008942	
0.000068	0.000127	0.000133	0.001216	0.007618	
0.000016	0.000101	0.000850	0.000362	0.001826	
0.000081	0.000022	0.000044	0.000483	0.019622	
0.000098	0.000051	0.001262	0.000947	0.022259	
0.000157	0.000095	0.000140	0.002545	0.002494	
0.000095	0.000141	0.000101	0.001765	0.001637	
0.000018	0.000097	0.000078	0.001653	0.001718	
0.000068	0.000023	0.000149	0.001629	0.010435	
0.000028	0.000132	0.000143	0.000555	0.002227	
0.000092	0.000150	0.000196	0.000259	0.008507	
0.000015	0.000146	0.000189	0.001433	0.001661	
0.000070	0.000027	0.000081	0.001927	0.016746	
0.000092	0.000177	0.000070	0.002361	0.002082	
0.000017	0.000116	0.000254	0.001042	0.001875	
0.000088	0.000102	0.000063	0.001997	0.001433	
0.000036	0.000154	0.000376	0.004870	0.001680	
0.000083	0.000171	0.001328	0.000838	0.001452	
0.000046	0.000122	0.000089	0.000243	0.020436	
0.000078	0.000105	0.000211	0.000534	0.001316	
0.000069	0.000161	0.000160	0.007570	0.022133	
0.000099	0.000143	0.000878	0.002291	0.009243	
0.000086	0.000029	0.000205	0.002119	0.004057	
0.000078	0.000190	0.000221	0.007840	0.005084	
0.000087	0.000025	0.000086	0.000193	0.010234	
0.000111	0.000103	0.000192	0.000476	0.001257	
0.000079	0.000181	0.000039	0.001284	0.008184	
0.000084	0.000105	0.001063	0.001355	0.005184	
0.000018	0.000077	0.000071	0.002009	0.025402	
0.000084	0.000024	0.000051	0.000233	0.002018	
0.000021	0.000130	0.000149	0.001667	0.008298	
0.000066	0.000023	0.000046	0.000175	0.014332	
0.000076	0.000119	0.000142	0.007274	0.009983	
0.000023	0.000160	0.000030	0.000215	0.001372	
0.000076	0.000097	0.000168	0.001692	0.006326	
0.000068	0.000131	0.000037	0.000222	0.002577	
0.000088	0.000046	0.000156	0.001752	0.006158	
0.000092	0.000112	0.000871	0.000145	0.015809	
0.000023	0.000135	0.000100	0.000942	0.002508	
0.000099	0.000178	0.000227	0.006581	0.010330	
0.000069	0.000154	0.000152	0.002235	0.004958	
0.000068	0.000093	0.000042	0.001932	0.002693	
0.000078	0.000116	0.000171	0.005413	0.002873	
0.000029	0.000135	0.000190	0.007148	0.011570	
0.000044	0.000116	0.000260	0.000144	0.009200	
0.000069	0.000039	0.000044	0.003325	0.017510	
0.000066	0.000080	0.001351	0.000153	0.002603	
0.000092	0.000132	0.000048	0.006001	0.009588	
0.000084	0.000140	0.000723	0.003485	0.001969	
0.000098	0.000150	0.000214	0.000191	0.009777	
0.000086	0.000151	0.000206	0.000351	0.001401	
0.000069	0.000094	0.000877	0.000283	0.001823	
0.000071	0.000118	0.000210	0.002619	0.002780	
0.000119	0.000136	0.000172	0.002776	0.002789	
0.000076	0.000120	0.000057	0.005719	0.021676	
0.000014	0.000123	0.000701	0.002374	0.001533	
0.000072	0.000141	0.000143	0.000547	0.007210	
0.000073	0.000095	0.001018	0.002068	0.011536	
0.000048	0.000098	0.000063	0.000532	0.005744	
0.000072	0.000030	0.000434	0.000200	0.016900	
0.000074	0.000178	0.000208	0.001072	0.025185	
0.000051	0.000048	0.000053	0.002027	0.009731	
0.000023	0.000118	0.000200	0.001149	0.002672	
0.000033	0.000114	0.000158	0.001633	0.001387	
0.000043	0.000036	0.000047	0.002485	0.011253	
0.000041	0.000030	0.000178	0.000262	0.013092	
0.000046	0.000039	0.001551	0.001812	0.007682	
0.000132	0.000115	0.000181	0.000183	0.021669	
0.000077	0.000153	0.000058	0.002010	0.006510	
0.000072	0.000099	0.000148	0.000414	0.002318	
0.000119	0.000049	0.000134	0.000310	0.001379	
0.000044	0.000029	0.000036	0.000215	0.002191	
0.000028	0.000042	0.000118	0.000402	0.002073	
0.000041	0.000022	0.000182	0.001502	0.001893	
0.000021	0.000035	0.000083	0.000231	0.001816	
