10³		10⁴		10⁵		10⁶		10⁷
0.000048	0.000077	0.000060	0.001278	0.026621	
0.000727	0.000138	0.000615	0.000260	0.002234	
0.000031	0.000051	0.000078	0.000806	0.003914	
0.000051	0.000038	0.000056	0.000409	0.003233	
0.000021	0.000029	0.000077	0.000248	0.002827	
0.000063	0.005752	0.000098	0.000327	0.003373	
0.000086	0.000044	0.000078	0.000225	0.003057	
0.000041	0.000026	0.000253	0.002792	0.003704	
0.000028	0.000032	0.000068	0.000244	0.002384	
0.000046	0.000046	0.000432	0.000327	0.011192	
0.000046	0.000028	0.000070	0.000922	0.011843	
0.001911	0.000025	0.000073	0.002302	0.003184	
0.000027	0.000037	0.000092	0.000280	0.003113	
0.000017	0.000055	0.000057	0.000255	0.021739	
0.000032	0.000035	0.000076	0.001646	0.003546	
0.000046	0.000042	0.000077	0.000556	0.002657	
0.000037	0.001460	0.000044	0.000289	0.004815	
0.001546	0.000045	0.000078	0.000233	0.004693	
0.000031	0.000053	0.000311	0.000353	0.013832	
0.000043	0.000058	0.000254	0.000255	0.003762	
0.000510	0.000043	0.000077	0.000256	0.003687	
0.000041	0.000037	0.006640	0.000342	0.016399	
0.000021	0.000053	0.000288	0.000275	0.033723	
0.000041	0.000405	0.000314	0.000326	0.004365	
0.000029	0.000063	0.000092	0.000358	0.017735	
0.002330	0.000045	0.000197	0.001421	0.003897	
0.000046	0.000047	0.000112	0.000239	0.006169	
0.000019	0.000057	0.000092	0.000942	0.029763	
0.000039	0.000029	0.000074	0.000208	0.004966	
0.000025	0.000034	0.000238	0.000209	0.002260	
0.000087	0.000051	0.000086	0.000243	0.002678	
0.000018	0.001288	0.000064	0.000424	0.053670	
0.000044	0.000038	0.000108	0.000258	0.013910	
0.000098	0.000048	0.000048	0.000237	0.009428	
0.000042	0.000034	0.000097	0.000227	0.003495	
0.000043	0.000036	0.000103	0.000325	0.015516	
0.000041	0.000060	0.000189	0.000391	0.007438	
0.000035	0.000275	0.000116	0.001514	0.004415	
0.000898	0.000041	0.000076	0.000460	0.028356	
0.000052	0.000052	0.000048	0.000960	0.020876	
0.000034	0.000035	0.001123	0.000365	0.003018	
0.000481	0.000030	0.000079	0.000298	0.010056	
0.000288	0.000028	0.000053	0.001006	0.002759	
0.000485	0.001445	0.000042	0.000615	0.011622	
0.000023	0.000062	0.000048	0.000231	0.002943	
0.000044	0.000036	0.000108	0.000746	0.004881	
0.000050	0.000026	0.000051	0.007482	0.006624	
0.000044	0.000051	0.008157	0.002838	0.004564	
0.000037	0.000041	0.000071	0.000270	0.005439	
0.000019	0.000048	0.000089	0.000358	0.004059	
0.000036	0.000039	0.000041	0.000368	0.003687	
0.000046	0.000057	0.000057	0.000244	0.003279	
0.000039	0.003191	0.000072	0.000296	0.002717	
0.000523	0.000041	0.000040	0.000282	0.005587	
0.000048	0.000043	0.000072	0.000349	0.003227	
0.002711	0.000042	0.000351	0.000264	0.003980	
0.000036	0.000046	0.000072	0.026129	0.003028	
0.000019	0.000365	0.000115	0.010886	0.004308	
0.000046	0.000064	0.000083	0.000247	0.002631	
0.000022	0.000031	0.000089	0.002270	0.017563	
0.000049	0.000041	0.000561	0.022466	0.029148	
0.000044	0.000024	0.000083	0.000179	0.002493	
0.000049	0.000074	0.000067	0.000185	0.002429	
0.000074	0.000394	0.000074	0.000640	0.003812	
0.000023	0.000082	0.000097	0.000201	0.002946	
0.000034	0.000034	0.000089	0.000366	0.005282	
0.000046	0.000051	0.000171	0.000206	0.003259	
0.000046	0.001097	0.000085	0.000309	0.003566	
0.000022	0.000044	0.000075	0.000299	0.014852	
0.000029	0.000054	0.000068	0.000316	0.003266	
0.000510	0.000057	0.000068	0.000373	0.012652	
0.000019	0.000044	0.000041	0.000173	0.005613	
0.000039	0.000028	0.006604	0.000215	0.003634	
0.000021	0.000028	0.007648	0.027196	0.006096	
0.000045	0.000051	0.000642	0.000351	0.003253	
0.000028	0.000023	0.000062	0.000199	0.003488	
0.000044	0.000053	0.000069	0.000374	0.038609	
0.000016	0.000036	0.000613	0.000160	0.011941	
0.000053	0.000076	0.007073	0.000277	0.002377	
0.000053	0.000053	0.000190	0.000163	0.004573	
0.000030	0.001077	0.000059	0.000249	0.022256	
0.000044	0.000036	0.000137	0.000198	0.019286	
0.000043	0.000058	0.000060	0.000296	0.008608	
0.000034	0.000039	0.000178	0.000293	0.011765	
0.000039	0.000034	0.000077	0.000254	0.007942	
0.000050	0.000028	0.005365	0.000242	0.003314	
0.001443	0.000050	0.000046	0.000159	0.003183	
0.000036	0.000062	0.000066	0.000309	0.005844	
0.000046	0.001177	0.000076	0.001528	0.008247	
0.000535	0.000063	0.000107	0.000202	0.005673	
0.000032	0.000058	0.000064	0.000202	0.003704	
0.000028	0.000472	0.000093	0.000225	0.003557	
0.000053	0.000361	0.000082	0.000313	0.007141	
0.000035	0.000053	0.000048	0.000204	0.003128	
0.000032	0.000373	0.000076	0.000200	0.003808	
0.000436	0.000041	0.000056	0.000439	0.004142	
0.000077	0.000046	0.000063	0.001676	0.007505	
0.000038	0.000029	0.000077	0.000249	0.002579	
0.000049	0.001452	0.000057	0.000378	0.004309	
0.000053	0.002290	0.000066	0.000175	0.002899	
